1.000000000000000021e-02 0.000000000000000000e+00
1.629118773946360288e-01 3.448275862068965469e-02
3.158237547892720487e-01 6.896551724137930939e-02
4.687356321839080686e-01 1.034482758620689641e-01
6.216475095785440885e-01 1.379310344827586188e-01
7.745593869731801639e-01 1.724137931034482873e-01
9.274712643678161283e-01 2.068965517241379282e-01
1.080383141762452093e+00 2.413793103448275690e-01
1.233295019157088168e+00 2.758620689655172376e-01
1.386206896551724244e+00 3.103448275862069061e-01
1.539118773946360319e+00 3.448275862068965747e-01
1.692030651340996172e+00 3.793103448275861878e-01
1.844942528735632248e+00 4.137931034482758563e-01
1.997854406130268323e+00 4.482758620689655249e-01
2.150766283524903955e+00 4.827586206896551380e-01
2.303678160919540030e+00 5.172413793103448620e-01
2.456590038314176105e+00 5.517241379310344751e-01
2.609501915708812181e+00 5.862068965517240882e-01
2.762413793103448256e+00 6.206896551724138122e-01
2.915325670498084332e+00 6.551724137931034253e-01
3.068237547892720407e+00 6.896551724137931494e-01
3.221149425287356038e+00 7.241379310344827624e-01
3.374061302681992114e+00 7.586206896551723755e-01
3.526973180076628189e+00 7.931034482758620996e-01
3.679885057471264265e+00 8.275862068965517127e-01
3.832796934865900340e+00 8.620689655172413257e-01
3.985708812260536416e+00 8.965517241379310498e-01
4.138620689655172491e+00 9.310344827586206629e-01
4.291532567049808122e+00 9.655172413793102759e-01
4.444444444444444642e+00 1.000000000000000000e+00
