1.000000000000000021e-02 0.000000000000000000e+00
2.483091787439613632e-02 3.344481605351170509e-03
3.966183574879227069e-02 6.688963210702341018e-03
5.449275362318840854e-02 1.003344481605351196e-02
6.932367149758454639e-02 1.337792642140468204e-02
8.415458937198067035e-02 1.672240802675585211e-02
9.898550724637680820e-02 2.006688963210702392e-02
1.138164251207729460e-01 2.341137123745819226e-02
1.286473429951690839e-01 2.675585284280936407e-02
1.434782608695652217e-01 3.010033444816053588e-02
1.583091787439613596e-01 3.344481605351170422e-02
1.731400966183574974e-01 3.678929765886287256e-02
1.879710144927536353e-01 4.013377926421404784e-02
2.028019323671497731e-01 4.347826086956521618e-02
2.176328502415459110e-01 4.682274247491638453e-02
2.324637681159420488e-01 5.016722408026755980e-02
2.472946859903381867e-01 5.351170568561872815e-02
2.621256038647343245e-01 5.685618729096989649e-02
2.769565217391304346e-01 6.020066889632107177e-02
2.917874396135266002e-01 6.354515050167224011e-02
3.066183574879227103e-01 6.688963210702340845e-02
3.214492753623188759e-01 7.023411371237457679e-02
3.362801932367149860e-01 7.357859531772574513e-02
3.511111111111111516e-01 7.692307692307692735e-02
3.659420289855072617e-01 8.026755852842809569e-02
3.807729468599034273e-01 8.361204013377926403e-02
3.956038647342995374e-01 8.695652173913043237e-02
4.104347826086957030e-01 9.030100334448160071e-02
4.252657004830918130e-01 9.364548494983276905e-02
4.400966183574879786e-01 9.698996655518395127e-02
4.549275362318840887e-01 1.003344481605351196e-01
4.697584541062802543e-01 1.036789297658862880e-01
4.845893719806763644e-01 1.070234113712374563e-01
4.994202898550724745e-01 1.103678929765886246e-01
5.142512077294686401e-01 1.137123745819397930e-01
5.290821256038648057e-01 1.170568561872909613e-01
5.439130434782608603e-01 1.204013377926421435e-01
5.587439613526570259e-01 1.237458193979933119e-01
5.735748792270531915e-01 1.270903010033444802e-01
5.884057971014493571e-01 1.304347826086956486e-01
6.032367149758454117e-01 1.337792642140468169e-01
6.180676328502415773e-01 1.371237458193979852e-01
6.328985507246377429e-01 1.404682274247491536e-01
6.477294685990339085e-01 1.438127090301003219e-01
6.625603864734299631e-01 1.471571906354514903e-01
6.773913043478261287e-01 1.505016722408026864e-01
6.922222222222222943e-01 1.538461538461538547e-01
7.070531400966184599e-01 1.571906354515050230e-01
7.218840579710145144e-01 1.605351170568561914e-01
7.367149758454106800e-01 1.638795986622073597e-01
7.515458937198068456e-01 1.672240802675585281e-01
7.663768115942029002e-01 1.705685618729096964e-01
7.812077294685990658e-01 1.739130434782608647e-01
7.960386473429952314e-01 1.772575250836120331e-01
8.108695652173913970e-01 1.806020066889632014e-01
8.257004830917874516e-01 1.839464882943143698e-01
8.405314009661836172e-01 1.872909698996655381e-01
8.553623188405797828e-01 1.906354515050167064e-01
8.701932367149759484e-01 1.939799331103679025e-01
8.850241545893720030e-01 1.973244147157190709e-01
8.998550724637681686e-01 2.006688963210702392e-01
9.146859903381643342e-01 2.040133779264214076e-01
9.295169082125604998e-01 2.073578595317725759e-01
9.443478260869565544e-01 2.107023411371237442e-01
9.591787439613527200e-01 2.140468227424749126e-01
9.740096618357488856e-01 2.173913043478260809e-01
9.888405797101449402e-01 2.207357859531772493e-01
1.003671497584541106e+00 2.240802675585284176e-01
1.018502415458937271e+00 2.274247491638795859e-01
1.033333333333333437e+00 2.307692307692307543e-01
1.048164251207729603e+00 2.341137123745819226e-01
1.062995169082125768e+00 2.374581939799331187e-01
1.077826086956521712e+00 2.408026755852842871e-01
