1.000000000000000021e-02 0.000000000000000000e+00
2.483091787439613632e-02 3.010033444816053415e-03
3.966183574879227069e-02 6.020066889632106830e-03
5.449275362318840854e-02 9.030100334448159377e-03
6.932367149758454639e-02 1.204013377926421366e-02
8.415458937198067035e-02 1.505016722408026794e-02
9.898550724637680820e-02 1.806020066889631875e-02
1.138164251207729460e-01 2.107023411371237304e-02
1.286473429951690839e-01 2.408026755852842732e-02
1.434782608695652217e-01 2.709030100334448160e-02
1.583091787439613596e-01 3.010033444816053588e-02
1.731400966183574974e-01 3.311036789297659017e-02
1.879710144927536353e-01 3.612040133779263751e-02
2.028019323671497731e-01 3.913043478260869179e-02
2.176328502415459110e-01 4.214046822742474607e-02
2.324637681159420488e-01 4.515050167224080035e-02
2.472946859903381867e-01 4.816053511705685464e-02
2.621256038647343245e-01 5.117056856187290892e-02
2.769565217391304346e-01 5.418060200668896320e-02
2.917874396135266002e-01 5.719063545150501748e-02
3.066183574879227103e-01 6.020066889632107177e-02
3.214492753623188759e-01 6.321070234113712605e-02
3.362801932367149860e-01 6.622073578595318033e-02
3.511111111111111516e-01 6.923076923076923461e-02
3.659420289855072617e-01 7.224080267558527502e-02
3.807729468599034273e-01 7.525083612040132930e-02
3.956038647342995374e-01 7.826086956521738358e-02
4.104347826086957030e-01 8.127090301003343786e-02
4.252657004830918130e-01 8.428093645484949215e-02
4.400966183574879786e-01 8.729096989966554643e-02
4.549275362318840887e-01 9.030100334448160071e-02
4.697584541062802543e-01 9.331103678929765499e-02
4.845893719806763644e-01 9.632107023411370927e-02
4.994202898550724745e-01 9.933110367892976356e-02
5.142512077294686401e-01 1.023411371237458178e-01
5.290821256038648057e-01 1.053511705685618721e-01
5.439130434782608603e-01 1.083612040133779264e-01
5.587439613526570259e-01 1.113712374581939807e-01
5.735748792270531915e-01 1.143812709030100350e-01
5.884057971014493571e-01 1.173913043478260892e-01
6.032367149758454117e-01 1.204013377926421435e-01
6.180676328502415773e-01 1.234113712374581839e-01
6.328985507246377429e-01 1.264214046822742521e-01
6.477294685990339085e-01 1.294314381270902925e-01
6.625603864734299631e-01 1.324414715719063607e-01
6.773913043478261287e-01 1.354515050167224011e-01
6.922222222222222943e-01 1.384615384615384692e-01
7.070531400966184599e-01 1.414715719063545096e-01
7.218840579710145144e-01 1.444816053511705500e-01
7.367149758454106800e-01 1.474916387959866182e-01
7.515458937198068456e-01 1.505016722408026586e-01
7.663768115942029002e-01 1.535117056856187268e-01
7.812077294685990658e-01 1.565217391304347672e-01
7.960386473429952314e-01 1.595317725752508353e-01
8.108695652173913970e-01 1.625418060200668757e-01
8.257004830917874516e-01 1.655518394648829439e-01
8.405314009661836172e-01 1.685618729096989843e-01
8.553623188405797828e-01 1.715719063545150525e-01
8.701932367149759484e-01 1.745819397993310929e-01
8.850241545893720030e-01 1.775919732441471610e-01
8.998550724637681686e-01 1.806020066889632014e-01
9.146859903381643342e-01 1.836120401337792696e-01
9.295169082125604998e-01 1.866220735785953100e-01
9.443478260869565544e-01 1.896321070234113781e-01
9.591787439613527200e-01 1.926421404682274185e-01
9.740096618357488856e-01 1.956521739130434590e-01
9.888405797101449402e-01 1.986622073578595271e-01
1.003671497584541106e+00 2.016722408026755675e-01
1.018502415458937271e+00 2.046822742474916357e-01
1.033333333333333437e+00 2.076923076923076761e-01
1.048164251207729603e+00 2.107023411371237442e-01
1.062995169082125768e+00 2.137123745819397846e-01
1.077826086956521712e+00 2.167224080267558528e-01
1.092657004830917877e+00 2.197324414715718932e-01
1.107487922705314043e+00 2.227424749163879614e-01
1.122318840579710209e+00 2.257525083612040018e-01
1.137149758454106374e+00 2.287625418060200699e-01
1.151980676328502540e+00 2.317725752508361103e-01
1.166811594202898705e+00 2.347826086956521785e-01
1.181642512077294871e+00 2.377926421404682189e-01
1.196473429951690814e+00 2.408026755852842871e-01
1.211304347826086980e+00 2.438127090301003275e-01
1.226135265700483146e+00 2.468227424749163679e-01
1.240966183574879311e+00 2.498327759197324360e-01
1.255797101449275477e+00 2.528428093645485042e-01
1.270628019323671642e+00 2.558528428093645446e-01
1.285458937198067808e+00 2.588628762541805850e-01
1.300289855072463752e+00 2.618729096989966254e-01
1.315120772946859917e+00 2.648829431438127213e-01
1.329951690821256083e+00 2.678929765886287617e-01
1.344782608695652248e+00 2.709030100334448021e-01
1.359613526570048414e+00 2.739130434782608425e-01
1.374444444444444580e+00 2.769230769230769384e-01
1.389275362318840745e+00 2.799331103678929789e-01
1.404106280193236911e+00 2.829431438127090193e-01
1.418937198067632854e+00 2.859531772575250597e-01
1.433768115942029020e+00 2.889632107023411001e-01
1.448599033816425186e+00 2.919732441471571960e-01
1.463429951690821351e+00 2.949832775919732364e-01
1.478260869565217517e+00 2.979933110367892768e-01
1.493091787439613682e+00 3.010033444816053172e-01
1.507922705314009848e+00 3.040133779264214131e-01
1.522753623188405792e+00 3.070234113712374535e-01
1.537584541062801957e+00 3.100334448160534939e-01
1.552415458937198123e+00 3.130434782608695343e-01
1.567246376811594288e+00 3.160535117056856302e-01
1.582077294685990454e+00 3.190635451505016706e-01
1.596908212560386620e+00 3.220735785953177110e-01
1.611739130434782785e+00 3.250836120401337515e-01
1.626570048309178951e+00 3.280936454849498474e-01
1.641400966183574894e+00 3.311036789297658878e-01
1.656231884057971060e+00 3.341137123745819282e-01
1.671062801932367226e+00 3.371237458193979686e-01
1.685893719806763391e+00 3.401337792642140090e-01
1.700724637681159557e+00 3.431438127090301049e-01
1.715555555555555722e+00 3.461538461538461453e-01
1.730386473429951888e+00 3.491638795986621857e-01
1.745217391304347831e+00 3.521739130434782261e-01
1.760048309178743997e+00 3.551839464882943220e-01
1.774879227053140163e+00 3.581939799331103624e-01
1.789710144927536328e+00 3.612040133779264028e-01
1.804541062801932494e+00 3.642140468227424432e-01
1.819371980676328659e+00 3.672240802675585392e-01
1.834202898550724825e+00 3.702341137123745796e-01
1.849033816425120991e+00 3.732441471571906200e-01
1.863864734299516934e+00 3.762541806020066604e-01
1.878695652173913100e+00 3.792642140468227563e-01
1.893526570048309265e+00 3.822742474916387967e-01
1.908357487922705431e+00 3.852842809364548371e-01
1.923188405797101597e+00 3.882943143812708775e-01
1.938019323671497762e+00 3.913043478260869179e-01
1.952850241545893928e+00 3.943143812709030138e-01
1.967681159420289871e+00 3.973244147157190542e-01
1.982512077294686037e+00 4.003344481605350946e-01
1.997342995169082203e+00 4.033444816053511350e-01
2.012173913043478368e+00 4.063545150501672309e-01
2.027004830917874312e+00 4.093645484949832714e-01
2.041835748792270255e+00 4.123745819397993118e-01
2.056666666666666643e+00 4.153846153846153522e-01
2.071497584541062587e+00 4.183946488294314481e-01
2.086328502415458974e+00 4.214046822742474885e-01
2.101159420289854918e+00 4.244147157190635289e-01
2.115990338164251305e+00 4.274247491638795693e-01
2.130821256038647249e+00 4.304347826086956652e-01
2.145652173913043192e+00 4.334448160535117056e-01
2.160483091787439580e+00 4.364548494983277460e-01
2.175314009661835524e+00 4.394648829431437864e-01
2.190144927536231911e+00 4.424749163879598268e-01
2.204975845410627855e+00 4.454849498327759227e-01
2.219806763285024243e+00 4.484949832775919631e-01
2.234637681159420186e+00 4.515050167224080035e-01
2.249468599033816130e+00 4.545150501672240440e-01
2.264299516908212517e+00 4.575250836120401399e-01
2.279130434782608461e+00 4.605351170568561803e-01
2.293961352657004849e+00 4.635451505016722207e-01
2.308792270531400792e+00 4.665551839464882611e-01
2.323623188405797180e+00 4.695652173913043570e-01
2.338454106280193123e+00 4.725752508361203974e-01
2.353285024154589511e+00 4.755852842809364378e-01
2.368115942028985454e+00 4.785953177257524782e-01
2.382946859903381398e+00 4.816053511705685741e-01
