4.994277443776441450e-01 3.310424339332852242e+02 2.989726256866928056e-01 4.866457430647934075e+02 4.619153675962758832e-01 9.878769075187916826e+01 4.781192329674908148e-01
5.216744600311734592e-01 3.405467091108272939e+02 3.032815254137520289e-01 4.895364560466859984e+02 4.645311562332871125e-01 1.027067035918199309e+02 4.802074636320393108e-01
5.439211756847026624e-01 3.497457444489773479e+02 3.075719970960060778e-01 4.922673897141903581e+02 4.670297229109338089e-01 1.064460473185407352e+02 4.822170353693594480e-01
5.661678913382319767e-01 3.586498348581096138e+02 3.118421275462582853e-01 4.948541680541038659e+02 4.694213142048470622e-01 1.100208196180150679e+02 4.841539527038864477e-01
5.884146069917612909e-01 3.672685837674393952e+02 3.160898840608789007e-01 4.973102969473072221e+02 4.717148946873577220e-01 1.134443171968683828e+02 4.860235474933579658e-01
6.106613226452906051e-01 3.756109642471714096e+02 3.203131197813718356e-01 4.996475236585000630e+02 4.739183506043585514e-01 1.167283101393892935e+02 4.878305764820599633e-01
6.329080382988198084e-01 3.836853782460338493e+02 3.245095815361336289e-01 5.018761237108283240e+02 4.760386554225913835e-01 1.198832656681461089e+02 4.895793017254625457e-01
6.551547539523491226e-01 3.914997141168415169e+02 3.286769203576875298e-01 5.040051328078577626e+02 4.780820044430288962e-01 1.229185239033440951e+02 4.912735577883748372e-01
6.774014696058784368e-01 3.990614025345822142e+02 3.328127047314665132e-01 5.060425350642547642e+02 4.800539259603301967e-01 1.258424708211922933e+02 4.929168066635128409e-01
6.996481852594076400e-01 4.063774707390100502e+02 3.369144366016255665e-01 5.079954173507808264e+02 4.819593732697455835e-01 1.286626485942394140e+02 4.945121855303147296e-01
7.218949009129369543e-01 4.134545949579779176e+02 3.409795700056106327e-01 5.098700966566248667e+02 4.838028014243158093e-01 1.313858681309804979e+02 4.960625462974149191e-01
7.441416165664662685e-01 4.202991507087282912e+02 3.450055321542306874e-01 5.116722258912629400e+02 4.855882316587947223e-01 1.340183005566451868e+02 4.975704894033418646e-01
7.663883322199954717e-01 4.269172606246681880e+02 3.489897466079940891e-01 5.134068823239314270e+02 4.873193057720044963e-01 1.365655543532905085e+02 4.990383927567818012e-01
7.886350478735247860e-01 4.333148393645234364e+02 3.529296581116341258e-01 5.150786419411568886e+02 4.889993322805201159e-01 1.390327411693343436e+02 5.004684366181261224e-01
8.108817635270541002e-01 4.394976351288306091e+02 3.568227585370277177e-01 5.166916423067243613e+02 4.906313257877197853e-01 1.414245323854912897e+02 5.018626250801355715e-01
8.331284791805833034e-01 4.454712673030060159e+02 3.606666133011516284e-01 5.182496359753927209e+02 4.922180407262242707e-01 1.437452080678852440e+02 5.032228046864654081e-01
8.553751948341126177e-01 4.512412597821412419e+02 3.644588875625058288e-01 5.197560361473558714e+02 4.937620004161613618e-01 1.459987006510404797e+02 5.045506805665639360e-01
8.776219104876419319e-01 4.568130695934595451e+02 3.681973714822933674e-01 5.212139555876470922e+02 4.952655221481243597e-01 1.481886222919615079e+02 5.058478311105855107e-01
8.998686261411712461e-01 4.621921105367082419e+02 3.718800038419224352e-01 5.226262406375400360e+02 4.967307390465369732e-01 1.503183167823753195e+02 5.071157193534788776e-01
9.221153417947004494e-01 4.673837717020122113e+02 3.755048933433699498e-01 5.239955001605615053e+02 4.981596190271749269e-01 1.523908676456418618e+02 5.083557049575151421e-01
9.443620574482297636e-01 4.723934308316802912e+02 3.790703370416082518e-01 5.253241311087508620e+02 4.995539814273039503e-01 1.544091322972518299e+02 5.095690533852222925e-01
9.666087731017590778e-01 4.772264626934482408e+02 3.825748354173826860e-01 5.266143395198660073e+02 5.009155115860692842e-01 1.563757622499893216e+02 5.107569445316030299e-01
9.888554887552882811e-01 4.818882427025431525e+02 3.860171038063870963e-01 5.278681616655184143e+02 5.022457737065362249e-01 1.582932221742164813e+02 5.119204803356720568e-01
1.011102204408817595e+00 4.863841463243315957e+02 3.893960799073775125e-01 5.290874797693004439e+02 5.035462221573513419e-01 1.601638069320540012e+02 5.130606915519771993e-01
1.033348920062346910e+00 4.907195445949640202e+02 3.927109275005175038e-01 5.302740374848422107e+02 5.048182115001955683e-01 1.619896567057896561e+02 5.141785438016350795e-01
1.055595635715876224e+00 4.948997965577473224e+02 3.959610363191017890e-01 5.314294511238047107e+02 5.060630055768327029e-01 1.637727705065273085e+02 5.152749429894689648e-01
1.077842351369405316e+00 4.989302391453808241e+02 3.991460184283189827e-01 5.325552243377261448e+02 5.072817852405746564e-01 1.655150182161542887e+02 5.163507401629860993e-01
1.100089067022934630e+00 5.028161752223928715e+02 4.022657014020427080e-01 5.336527566267099019e+02 5.084756555739350370e-01 1.672181514010899548e+02 5.174067358930388716e-01
1.122335782676463944e+00 5.065628604269871857e+02 4.053201187348079992e-01 5.347233528600130512e+02 5.096456522305707892e-01 1.688838130206901553e+02 5.184436842190651706e-01
1.144582498329993259e+00 5.101754894227402701e+02 4.083094979551140091e-01 5.357682315752488194e+02 5.107927471312880829e-01 1.705135461594269088e+02 5.194622962140746925e-01
1.166829213983522573e+00 5.136591821054319098e+02 4.112342469335915629e-01 5.367885323134545388e+02 5.119178535965045462e-01 1.721088019016013959e+02 5.204632432135994913e-01
1.189075929637051887e+00 5.170189702336139135e+02 4.140949388772182660e-01 5.377853222137828197e+02 5.130218309709561053e-01 1.736709464478892926e+02 5.214471597457073226e-01
1.211322645290581201e+00 5.202597848666727032e+02 4.168922964784229634e-01 5.387596019280612154e+02 5.141054888042198012e-01 1.752012675600561238e+02 5.224146461947014597e-01
1.233569360944110294e+00 5.233864449070999854e+02 4.196271756496959271e-01 5.397123110237441779e+02 5.151695906159342586e-01 1.767009804072384043e+02 5.233662712269804285e-01
1.255816076597639608e+00 5.264036469593462471e+02 4.223005492249429227e-01 5.406443326512705880e+02 5.162148573618293712e-01 1.781712328504663674e+02 5.243025740031979076e-01
1.278062792251168922e+00 5.293159566397524713e+02 4.249134909528372583e-01 5.415564980755830220e+02 5.172419705018745928e-01 1.796131104211867466e+02 5.252240662056346654e-01
1.300309507904698236e+00 5.321278014029237511e+02 4.274671600493356594e-01 5.424495905157518791e+02 5.182515748736744587e-01 1.810276405454368103e+02 5.261312338828499913e-01
1.322556223558227551e+00 5.348434648935292444e+02 4.299627865153718420e-01 5.433243487526840454e+02 5.192442812589072032e-01 1.824157966195140830e+02 5.270245391486002573e-01
1.344802939211756865e+00 5.374670827788181668e+02 4.324016573819109421e-01 5.441814703910229127e+02 5.202206687506270022e-01 1.837785018285684373e+02 5.279044217442705467e-01
1.367049654865285957e+00 5.400026399918223206e+02 4.347851039764775161e-01 5.450216148281025426e+02 5.211812869129922587e-01 1.851166324205182434e+02 5.287713004691743102e-01
1.389296370518815271e+00 5.424539692767901897e+02 4.371144902817418743e-01 5.458454059452365073e+02 5.221266577596711533e-01 1.864310208005347249e+02 5.296255744997173665e-01
1.411543086172344585e+00 5.448247509185986246e+02 4.393912024074773104e-01 5.466534345896833429e+02 5.230572775701923804e-01 1.877224584230320943e+02 5.304676246065638257e-01
1.433789801825873900e+00 5.471185135252928831e+02 4.416166391715707906e-01 5.474462608413160751e+02 5.239736185586899575e-01 1.889916984073893502e+02 5.312978142784426927e-01
1.456036517479403214e+00 5.493386357294812115e+02 4.437922037618929338e-01 5.482244160857803763e+02 5.248761304106838166e-01 1.902394579542759914e+02 5.321164907606251715e-01
1.478283233132932528e+00 5.514883486760924143e+02 4.459192964320655150e-01 5.489884049086192590e+02 5.257652416932182549e-01 1.914664205786746436e+02 5.329239860162845455e-01
1.500529948786461842e+00 5.535707391689169299e+02 4.479993081717342784e-01 5.497387068808329786e+02 5.266413611634882530e-01 1.926732380520566323e+02 5.337206176179766226e-01
1.522776664439990935e+00 5.555887533559618987e+02 4.500336152837058346e-01 5.504757780951599671e+02 5.275048789866579879e-01 1.938605326888350362e+02 5.345066895726831024e-01
1.545023380093520249e+00 5.575452008433925357e+02 4.520235747949881699e-01 5.512000527710175675e+02 5.283561678236924353e-01 1.950288986333280832e+02 5.352824930917244872e-01
1.567270095747049563e+00 5.594427591382602714e+02 4.539705206269573634e-01 5.519119442522279542e+02 5.291955838983731786e-01 1.961789037752079707e+02 5.360483073036037549e-01
1.589516811400578877e+00 5.612839783311211477e+02 4.558757604502045035e-01 5.526118471089292825e+02 5.300234679147876049e-01 1.973110913325757849e+02 5.368043999182726678e-01
1.611763527054108192e+00 5.630712859405159634e+02 4.577405731516334120e-01 5.533001373542542751e+02 5.308401459871032735e-01 1.984259806492433995e+02 5.375510278498476513e-01
1.634010242707637506e+00 5.648069918517712722e+02 4.595662068446597637e-01 5.539771740529334920e+02 5.316459304425110721e-01 1.995240697468600501e+02 5.382884377876093751e-01
1.656256958361166598e+00 5.664932932924602937e+02 4.613538773574912266e-01 5.546433002128685530e+02 5.324411205950018156e-01 2.006058351938652891e+02 5.390168667429182658e-01
1.678503674014695912e+00 5.681322797959724085e+02 4.631047671391460008e-01 5.552988437170407678e+02 5.332260034609801469e-01 2.016717343146906956e+02 5.397365425469643485e-01
1.700750389668225226e+00 5.697259381128030782e+02 4.648200245248234608e-01 5.559441181888993242e+02 5.340008544263104007e-01 2.027222051281328561e+02 5.404476843301807554e-01
1.722997105321754541e+00 5.712761570375851079e+02 4.665007633298314804e-01 5.565794237966255196e+02 5.347659378687077414e-01 2.037576687732722576e+02 5.411505029530646604e-01
1.745243820975283855e+00 5.727847321236245079e+02 4.681480626712403725e-01 5.572050480014157756e+02 5.355215077390225176e-01 2.047785292014347363e+02 5.418452014294404817e-01
1.767490536628813169e+00 5.742533702666959243e+02 4.697629670615745545e-01 5.578212662549730112e+02 5.362678081046184930e-01 2.057851746588361550e+02 5.425319753096979891e-01
1.789737252282342483e+00 5.756836941413239401e+02 4.713464866622687488e-01 5.584283426515581823e+02 5.370050736577208772e-01 2.067779782526262693e+02 5.432110130469570697e-01
1.811983967935871576e+00 5.770772464785109150e+02 4.728995977035736487e-01 5.590265305398957025e+02 5.377335301913206411e-01 2.077572988522970832e+02 5.438824963382861144e-01
1.834230683589400890e+00 5.784354941771509857e+02 4.744232430328065298e-01 5.596160735739398433e+02 5.384533950247258893e-01 2.087234817797999824e+02 5.445466004465423504e-01
1.856477399242930204e+00 5.797598322519479552e+02 4.759183327722190104e-01 5.601972046070879969e+02 5.391648774903426977e-01 2.096768594529107759e+02 5.452034945032834257e-01
1.878724114896459518e+00 5.810515875641243611e+02 4.773857450303857219e-01 5.607701483135532499e+02 5.398681792390236378e-01 2.106177520216084247e+02 5.458533417937382337e-01
1.900970830549988833e+00 5.823120224896124455e+02 4.788263267525386668e-01 5.613351204079000354e+02 5.405634946601134416e-01 2.115464679491641675e+02 5.464963000254905445e-01
1.923217546203518147e+00 5.835423382683160298e+02 4.802408945206352864e-01 5.618923283605735151e+02 5.412510112171754484e-01 2.124633045757407501e+02 5.471325215816852383e-01
1.945464261857047239e+00 5.847436782954505361e+02 4.816302354628517191e-01 5.624419718081879864e+02 5.419309097745313997e-01 2.133685486487653122e+02 5.477621537599233204e-01
1.967710977510576553e+00 5.859171312040513158e+02 4.829951081568706339e-01 5.629842429388264691e+02 5.426033649047423690e-01 2.142624768214914752e+02 5.483853389978348147e-01
1.989957693164105867e+00 5.870637337950737447e+02 4.843362435518296927e-01 5.635193268539605924e+02 5.432685451783599850e-01 2.151453561283381646e+02 5.490022150863553829e-01
2.012204408817634960e+00 5.881844738130707810e+02 4.856543458957164328e-01 5.640474018384428518e+02 5.439266134429806554e-01 2.160174443593495539e+02 5.496129153715210158e-01
2.034451124471164274e+00 5.892802925949831661e+02 4.869500936640997479e-01 5.645686400755328123e+02 5.445777270464869924e-01 2.168789905594595950e+02 5.502175689453348006e-01
2.056697840124693588e+00 5.903520874598884802e+02 4.882241404665464968e-01 5.650832070572168959e+02 5.452220381707260088e-01 2.177302353642793378e+02 5.508163008249650217e-01
2.078944555778222902e+00 5.914007142099445673e+02 4.894771159745137101e-01 5.655912628461367149e+02 5.458596939263964387e-01 2.185714114047531496e+02 5.514092321258241558e-01
2.101191271431752217e+00 5.924269892440792091e+02 4.907096267968111269e-01 5.660929619020231485e+02 5.464908366980101295e-01 2.194027435976680067e+02 5.519964802224628375e-01
2.123437987085281531e+00 5.934316916677264544e+02 4.919222573574769108e-01 5.665884532499430861e+02 5.471156042731687430e-01 2.202244495875164603e+02 5.525781589024544305e-01
2.145684702738810401e+00 5.944155653136309638e+02 4.931155707457319237e-01 5.670778808857718332e+02 5.477341300644662514e-01 2.210367397500668574e+02 5.531543785142868375e-01
2.167931418392339715e+00 5.953793204902651723e+02 4.942901095476079365e-01 5.675613839458841312e+02 5.483465432896394987e-01 2.218398184695043085e+02 5.537252460948204336e-01
2.190178134045869029e+00 5.963236359095711805e+02 4.954463966482402504e-01 5.680390969252269997e+02 5.489529691464669625e-01 2.226338826650289775e+02 5.542908655241869376e-01
2.212424849699398344e+00 5.972491602215304738e+02 4.965849360129947487e-01 5.685111498793847886e+02 5.495535289786073196e-01 2.234191236718394862e+02 5.548513376270917119e-01
2.234671565352927658e+00 5.981565136236049511e+02 4.977062134409266925e-01 5.689776686183303127e+02 5.501483404328201265e-01 2.241957268090861533e+02 5.554067603034600342e-01
2.256918281006456972e+00 5.990462893327155598e+02 4.988106972927528471e-01 5.694387748832137959e+02 5.507375176085456125e-01 2.249638716892741854e+02 5.559572286394334206e-01
2.279164996659986286e+00 5.999190549772074519e+02 4.998988391926763031e-01 5.698945865197408693e+02 5.513211711996637288e-01 2.257237324516111414e+02 5.565028350149532343e-01
2.301411712313515601e+00 6.007753539102122886e+02 5.009710747041815626e-01 5.703452176402910254e+02 5.518994086294972679e-01 2.264754779748949431e+02 5.570436692062765704e-01
2.323658427967044915e+00 6.016157064475785319e+02 5.020278239801719833e-01 5.707907787786687095e+02 5.524723341789227193e-01 2.272192720410327524e+02 5.575798184835115689e-01
2.345905143620574229e+00 6.024406110361043147e+02 5.030694923877446767e-01 5.712313770478119750e+02 5.530400491079309200e-01 2.279552718767547788e+02 5.581113676967687232e-01
2.368151859274103543e+00 6.032505453557652118e+02 5.040964711081159511e-01 5.716671162259575567e+02 5.536026517740468833e-01 2.286836387381890745e+02 5.586383994090752259e-01
2.390398574927632858e+00 6.040459673597965775e+02 5.051091377122727266e-01 5.720980969923125485e+02 5.541602377383464395e-01 2.294045136829404896e+02 5.591609938772308386e-01
2.412645290581162172e+00 6.048273162560624314e+02 5.061078567130283812e-01 5.725244169499752616e+02 5.547128998753463325e-01 2.301180471236647804e+02 5.596792292591667994e-01
2.434892006234691042e+00 6.055950134336100064e+02 5.070929800941200716e-01 5.729461707970078805e+02 5.552607284711497115e-01 2.308243795993848266e+02 5.601931816065135461e-01
2.457138721888220356e+00 6.063494633374417617e+02 5.080648478170946003e-01 5.733634504294100225e+02 5.558038113196870356e-01 2.315236485865071359e+02 5.607029249681538818e-01
2.479385437541749670e+00 6.070910542942486927e+02 5.090237883067827429e-01 5.737763450495200459e+02 5.563422338140695533e-01 2.322159877218942370e+02 5.612085314565585792e-01
2.501632153195278985e+00 6.078201592920562462e+02 5.099701189161246484e-01 5.741849412693055683e+02 5.568760790337866640e-01 2.329015269435800235e+02 5.617100713152786140e-01
2.523878868848808299e+00 6.085371367170968142e+02 5.109041463710211062e-01 5.745893232086739317e+02 5.574054278279766406e-01 2.335803926245029629e+02 5.622076129835017477e-01
2.546125584502337613e+00 6.092423310508555687e+02 5.118261671958972414e-01 5.749895725891462916e+02 5.579303588949764414e-01 2.342527077011637857e+02 5.627012231578438772e-01
2.568372300155866927e+00 6.099360735291867286e+02 5.127364681207978725e-01 5.753857688232036480e+02 5.584509488583465631e-01 2.349185917962512065e+02 5.631909668514958334e-01
2.590619015809396242e+00 6.106186827631422602e+02 5.136353264712367750e-01 5.757779890995414007e+02 5.589672723395568976e-01 2.355781613353885575e+02 5.636769074508704014e-01
2.612865731462925556e+00 6.112904653420717977e+02 5.145230105381317642e-01 5.761663084644608261e+02 5.594794020275088986e-01 2.362315291837455788e+02 5.641591067496355416e-01
2.635112447116454870e+00 6.119517163589948723e+02 5.153997799400049651e-01 5.765507998995975640e+02 5.599874087450580351e-01 2.368788071312434056e+02 5.646376251019441517e-01
2.657359162769984184e+00 6.126027199703452197e+02 5.162658859578398429e-01 5.769315343689952442e+02 5.604913615129840654e-01 2.375201012390454309e+02 5.651125212698834277e-01
2.679605878423513499e+00 6.132437498800763933e+02 5.171215718637829362e-01 5.773085810137549743e+02 5.609913276096126777e-01 2.381555166943731763e+02 5.655838526737483329e-01
2.701852594077042813e+00 6.138750698164659525e+02 5.179670732321022264e-01 5.776820070092910555e+02 5.614873726315955382e-01 2.387851555293019317e+02 5.660516753359244868e-01
2.724099309730571683e+00 6.144969339814647356e+02 5.188026182369912531e-01 5.780518777870587428e+02 5.619795605480437661e-01 2.394091171768262996e+02 5.665160439488099442e-01
2.746346025384100997e+00 6.151095874755471868e+02 5.196284279375928961e-01 5.784182570530116436e+02 5.624679537547216945e-01 2.400274985561780738e+02 5.669770119105360662e-01
2.768592741037630311e+00 6.157132666992787335e+02 5.204447165508989670e-01 5.787812068535769185e+02 5.629526131254709576e-01 2.406403942368537798e+02 5.674346313708740208e-01
2.790839456691159626e+00 6.163081997337334315e+02 5.212516917129369487e-01 5.791407876311283189e+02 5.634335980616161921e-01 2.412478962225797261e+02 5.678889532702504628e-01
2.813086172344688940e+00 6.168946067020748387e+02 5.220495547285373128e-01 5.794970582699394299e+02 5.639109665394282933e-01 2.418500945726769089e+02 5.683400273729770635e-01
2.835332887998218254e+00 6.174727001130640929e+02 5.228385008102799381e-01 5.798500761507835932e+02 5.643847751555646219e-01 2.424470769199668609e+02 5.687879023079288610e-01
2.857579603651747568e+00 6.180426851953897085e+02 5.236187193051459188e-01 5.801998971995442389e+02 5.648550791706297147e-01 2.430389288648148636e+02 5.692326256007760321e-01
2.879826319305276883e+00 6.186047602381196384e+02 5.243903939050404972e-01 5.805465759430239814e+02 5.653219325512431892e-01 2.436257339077472466e+02 5.696742437080556387e-01
2.902073034958806197e+00 6.191591168292505927e+02 5.251537028689019504e-01 5.808901655502942276e+02 5.657853880103294042e-01 2.442075735789906616e+02 5.701128020490663362e-01
2.924319750612335511e+00 6.197059400169471246e+02 5.259088192578420529e-01 5.812307178774734666e+02 5.662454970458739023e-01 2.447845274936300086e+02 5.705483450368165066e-01
2.946566466265864825e+00 6.202454091353387184e+02 5.266559109777084746e-01 5.815682835101586079e+02 5.667023099781888229e-01 2.453566734016801263e+02 5.709809161076574435e-01
2.968813181919394140e+00 6.207776970830602750e+02 5.273951412175614806e-01 5.819029118041755737e+02 5.671558759857558973e-01 2.459240872340140243e+02 5.714105577492688548e-01
2.991059897572923454e+00 6.213029714813973214e+02 5.281266683873897527e-01 5.822346509247150834e+02 5.676062431397123076e-01 2.464868430143337150e+02 5.718373115251464966e-01
3.013306613226452324e+00 6.218213944524195540e+02 5.288506464034318233e-01 5.825635478839330972e+02 5.680534584370404705e-01 2.470450119538246554e+02 5.722612180836765816e-01
3.035553328879981638e+00 6.223331229278645651e+02 5.295672248261621418e-01 5.828896485770684421e+02 5.684975678325195902e-01 2.475986686795703804e+02 5.726823173557652469e-01
3.057800044533510953e+00 6.228383088570884638e+02 5.302765490149730088e-01 5.832129978171384437e+02 5.689386162694934912e-01 2.481478787579960112e+02 5.731006481628083682e-01
3.080046760187040267e+00 6.233370994051916796e+02 5.309787602764339809e-01 5.835336393682654261e+02 5.693766477095094647e-01 2.486927110033015538e+02 5.735162487000199372e-01
3.102293475840569581e+00 6.238296370617575803e+02 5.316739960306623436e-01 5.838516159777619805e+02 5.698117051608772021e-01 2.492332315491516965e+02 5.739291563150179520e-01
3.124540191494098895e+00 6.243160601880875902e+02 5.323623898348119887e-01 5.841669698000029030e+02 5.702438307064071621e-01 2.497695050722591645e+02 5.743394075813809119e-01
3.146786907147628209e+00 6.247965025425817203e+02 5.330440717161175623e-01 5.844797404465252839e+02 5.706730655289605769e-01 2.503015948274053244e+02 5.747470383199166921e-01
3.169033622801157524e+00 6.252710939683994411e+02 5.337191681292385859e-01 5.847899690822827097e+02 5.710994499367705313e-01 2.508295626885602587e+02 5.751520836193528829e-01
3.191280338454686838e+00 6.257399603774392745e+02 5.343878021327035377e-01 5.850976940640122166e+02 5.715230233972218299e-01 2.513534691885582220e+02 5.755545778563185833e-01
3.213527054108216152e+00 6.262032239070335891e+02 5.350500935038470240e-01 5.854029537018742531e+02 5.719438245395479514e-01 2.518733735574253387e+02 5.759545547146459610e-01
3.235773769761745466e+00 6.266610030590735505e+02 5.357061588496958571e-01 5.857057851934043811e+02 5.723618911986300128e-01 2.523893337594847424e+02 5.763520472040211118e-01
3.258020485415274781e+00 6.271134128378288324e+02 5.363561117119153288e-01 5.860062249653373101e+02 5.727772604297812764e-01 2.529014065295894795e+02 5.767470876780146360e-01
3.280267201068804095e+00 6.275605648800136578e+02 5.370000626694624302e-01 5.863043087236723068e+02 5.731899685412352730e-01 2.534096474096016323e+02 5.771397078515305701e-01
3.302513916722332965e+00 6.280025675832492880e+02 5.376381194356737447e-01 5.866000711698684427e+02 5.736000510547242248e-01 2.539141108033247747e+02 5.775299388179570004e-01
3.324760632375862279e+00 6.284395262173660512e+02 5.382703869538136843e-01 5.868935465048577953e+02 5.740075428352544584e-01 2.544148497284862742e+02 5.779178110616313147e-01
3.347007348029391594e+00 6.288715430464031897e+02 5.388969674865734527e-01 5.871847682957321695e+02 5.744124780362825922e-01 2.549119166171207667e+02 5.783033544840112672e-01
3.369254063682920908e+00 6.292987174313900596e+02 5.395179607038488312e-01 5.874737687024544357e+02 5.748148900827846353e-01 2.554053624314066155e+02 5.786865984066067448e-01
3.391500779336450222e+00 6.297211459446945128e+02 5.401334637654876536e-01 5.877605801620700277e+02 5.752148118047419878e-01 2.558952371905909331e+02 5.790675715924137323e-01
3.413747494989979536e+00 6.301389224456664806e+02 5.407435714039030561e-01 5.880452338192235402e+02 5.756122753471510922e-01 2.563815899314751618e+02 5.794463022593170365e-01
3.435994210643508850e+00 6.305521382031250823e+02 5.413483759990989075e-01 5.883277603195928123e+02 5.760073122376512256e-01 2.568644686602669935e+02 5.798228180928584052e-01
3.458240926297038165e+00 6.309608819721006512e+02 5.419479676544340929e-01 5.886081896702914946e+02 5.763999533925157071e-01 2.573439204529310018e+02 5.801971462606705376e-01
3.480487641950567479e+00 6.313652400842723864e+02 5.425424342680233991e-01 5.888865512582337942e+02 5.767902291325297526e-01 2.578199914417631362e+02 5.805693134248988141e-01
3.502734357604096793e+00 6.317652965317643066e+02 5.431318616017097867e-01 5.891628738687510349e+02 5.771781691984246843e-01 2.582927268484021965e+02 5.809393457548842621e-01
3.524981073257626107e+00 6.321611330474810302e+02 5.437163333474558380e-01 5.894371857040017630e+02 5.775638027658733797e-01 2.587621710072548922e+02 5.813072689393332659e-01
3.547227788911155422e+00 6.325528291821684661e+02 5.442959311912657361e-01 5.897095143869307776e+02 5.779471584586942656e-01 2.592283673884395512e+02 5.816731081981151297e-01
3.569474504564684736e+00 6.329404623783728994e+02 5.448707348747362511e-01 5.899798870123444203e+02 5.783282643662073230e-01 2.596913586189442640e+02 5.820368882936810540e-01
3.591721220218213606e+00 6.333241080414644557e+02 5.454408222543382090e-01 5.902483300708714751e+02 5.787071480480897590e-01 2.601511865060062973e+02 5.823986335421823535e-01
3.613967935871742920e+00 6.337038396078767164e+02 5.460062693585191473e-01 5.905148694936947322e+02 5.790838365501628227e-01 2.606078920573469873e+02 5.827583678242149734e-01
3.636214651525272235e+00 6.340797286106746924e+02 5.465671504427207505e-01 5.907795309651972957e+02 5.794583564451389890e-01 2.610615155054464935e+02 5.831161145953234204e-01
3.658461367178801549e+00 6.344518447425166414e+02 5.471235380424041006e-01 5.910423406821373646e+02 5.798307339196181465e-01 2.615120963032767349e+02 5.834718968956882357e-01
3.680708082832330863e+00 6.348202559160007468e+02 5.476755030241806654e-01 5.913033196079096570e+02 5.802009942238224305e-01 2.619596731829297482e+02 5.838257373606506873e-01
